����ʱ��,ͨ����(0:һ���;1:��ƵӦ���;2:��Ƶ����;4:Ka),��ʱ��ʶ,����״̬(0:����;1:����),����A��ѹԴ����-ֱ-M017PI004,����A��ѹԴ����-ֱ-M017PI004Դ��,����A����г������-ֱ-M017PV002,����A����г������-ֱ-M017PV002Դ��,����A���ݶ����ܵ�ѹ-ֱ-M017PV003,����A���ݶ����ܵ�ѹ-ֱ-M017PV003Դ��,����A����ѹ�ص�ѹ-ֱ-M017PV005,����A����ѹ�ص�ѹ-ֱ-M017PV005Դ��,����A����ָʾ-ֱ-M017PV006,����A����ָʾ-ֱ-M017PV006Դ��
2022-04-01 00:45:09.624,1,FALSE,0,0.09369179500000001,0133,2.100588355,1AE3,0.696126985,08E9,0.40223383,0526,3.691212575,2F3F
2022-04-01 00:45:25.623,1,FALSE,0,0.09460735,0136,2.0963157650000004,1AD5,0.69643217,08EA,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 00:45:41.623,1,FALSE,0,0.09430216500000001,0135,2.0947898400000002,1AD0,0.6952114300000001,08E6,0.403149385,0529,3.691822945,2F41
2022-04-01 00:45:57.624,1,FALSE,0,0.094912535,0137,2.09051725,1AC2,0.6955166150000001,08E7,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 00:46:13.623,1,FALSE,0,0.09430216500000001,0135,2.1073024250000003,1AF9,0.6967373550000001,08EB,0.40192864500000003,0525,3.691212575,2F3F
2022-04-01 00:46:29.623,1,FALSE,0,0.09308142500000001,0131,2.0917379900000004,1AC6,0.693685505,08E1,0.40192864500000003,0525,3.692433315,2F43
2022-04-01 00:46:45.624,1,FALSE,0,0.094912535,0137,2.0865498450000004,1AB5,0.69643217,08EA,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 00:47:01.623,1,FALSE,0,0.09399698000000001,0134,2.09723132,1AD8,0.6976529100000001,08EE,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 00:47:17.623,1,FALSE,0,0.09399698000000001,0134,2.095705395,1AD3,0.6955166150000001,08E7,0.403149385,0529,3.691822945,2F41
2022-04-01 00:47:33.624,1,FALSE,0,0.09369179500000001,0133,2.0981468750000003,1ADB,0.6952114300000001,08E6,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 00:47:49.623,1,FALSE,0,0.094912535,0137,2.093874285,1ACD,0.698568465,08F1,0.40284420000000004,0528,3.6927385000000004,2F44
2022-04-01 00:48:05.623,1,FALSE,0,0.09521772,0138,2.09906243,1ADE,0.6952114300000001,08E6,0.40284420000000004,0528,3.6909073900000005,2F3E
2022-04-01 00:48:21.624,1,FALSE,0,0.095522905,0139,2.099977985,1AE1,0.6955166150000001,08E7,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 00:48:37.623,1,FALSE,0,0.09308142500000001,0131,2.103029835,1AEB,0.6973477250000001,08ED,0.40162346000000004,0524,3.6921281300000004,2F42
2022-04-01 00:48:53.623,1,FALSE,0,0.09369179500000001,0133,2.1027246500000003,1AEA,0.6958218,08E8,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 00:49:09.624,1,FALSE,0,0.09521772,0138,2.090822435,1AC3,0.6958218,08E8,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 00:49:25.623,1,FALSE,0,0.09582809,013A,2.09601058,1AD4,0.69338032,08E0,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 00:49:41.623,1,FALSE,0,0.09582809,013A,2.094484655,1ACF,0.696126985,08E9,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 00:49:57.624,1,FALSE,0,0.09430216500000001,0135,2.095095025,1AD1,0.69826328,08F0,0.403149385,0529,3.692433315,2F43
2022-04-01 00:50:13.623,1,FALSE,0,0.096133275,013B,2.083497995,1AAB,0.6967373550000001,08EB,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 00:50:29.623,1,FALSE,0,0.09277624000000001,0130,2.09601058,1AD4,0.6970425400000001,08EC,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 00:50:45.624,1,FALSE,0,0.09369179500000001,0133,2.093874285,1ACD,0.6958218,08E8,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 00:51:01.623,1,FALSE,0,0.095522905,0139,2.099977985,1AE1,0.696126985,08E9,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 00:51:17.623,1,FALSE,0,0.09277624000000001,0130,2.09723132,1AD8,0.6946010600000001,08E4,0.40253901500000006,0527,3.6927385000000004,2F44
2022-04-01 00:51:33.624,1,FALSE,0,0.09399698000000001,0134,2.09845206,1ADC,0.6952114300000001,08E6,0.40345457,052A,3.6921281300000004,2F42
2022-04-01 00:51:49.623,1,FALSE,0,0.09399698000000001,0134,2.09906243,1ADE,0.69643217,08EA,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 00:52:05.623,1,FALSE,0,0.09369179500000001,0133,2.0935691000000003,1ACC,0.6949062450000001,08E5,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 00:52:21.623,1,FALSE,0,0.09582809,013A,2.0981468750000003,1ADB,0.696126985,08E9,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 00:52:37.623,1,FALSE,0,0.095522905,0139,2.09906243,1ADE,0.6976529100000001,08EE,0.40223383,0526,3.691212575,2F3F
2022-04-01 00:52:53.623,1,FALSE,0,0.094912535,0137,2.09784169,1ADA,0.6952114300000001,08E6,0.40223383,0526,3.6927385000000004,2F44
2022-04-01 00:53:09.623,1,FALSE,0,0.095522905,0139,2.099977985,1AE1,0.6949062450000001,08E5,0.40223383,0526,3.691822945,2F41
2022-04-01 00:53:25.623,1,FALSE,0,0.09643846,013C,2.0917379900000004,1AC6,0.6958218,08E8,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 00:53:41.623,1,FALSE,0,0.09460735,0136,2.09540021,1AD2,0.6967373550000001,08EB,0.40192864500000003,0525,3.691822945,2F41
2022-04-01 00:53:57.623,1,FALSE,0,0.09399698000000001,0134,2.09540021,1AD2,0.69643217,08EA,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 00:54:13.623,1,FALSE,0,0.09430216500000001,0135,2.095705395,1AD3,0.69643217,08EA,0.40345457,052A,3.6906022050000002,2F3D
2022-04-01 00:54:29.623,1,FALSE,0,0.097354015,013F,2.09784169,1ADA,0.69338032,08E0,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 00:54:45.624,1,FALSE,0,0.09460735,0136,2.0941794700000003,1ACE,0.6952114300000001,08E6,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 00:55:01.623,1,FALSE,0,0.09582809,013A,2.104860945,1AF1,0.6952114300000001,08E6,0.403149385,0529,3.6921281300000004,2F42
2022-04-01 00:55:17.623,1,FALSE,0,0.09460735,0136,2.0963157650000004,1AD5,0.6970425400000001,08EC,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 00:55:33.624,1,FALSE,0,0.09704883,013E,2.095095025,1AD1,0.694295875,08E3,0.40192864500000003,0525,3.691822945,2F41
2022-04-01 00:55:49.623,1,FALSE,0,0.095522905,0139,2.0987572450000003,1ADD,0.6952114300000001,08E6,0.40223383,0526,3.6921281300000004,2F42
2022-04-01 00:56:05.623,1,FALSE,0,0.09369179500000001,0133,2.0947898400000002,1AD0,0.6973477250000001,08ED,0.403149385,0529,3.692433315,2F43
2022-04-01 00:56:21.624,1,FALSE,0,0.09338661000000001,0132,2.090822435,1AC3,0.6979580950000001,08EF,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 00:56:37.623,1,FALSE,0,0.09430216500000001,0135,2.095705395,1AD3,0.694295875,08E3,0.40253901500000006,0527,3.6927385000000004,2F44
2022-04-01 00:56:53.623,1,FALSE,0,0.09430216500000001,0135,2.09051725,1AC2,0.69399069,08E2,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 00:57:09.624,1,FALSE,0,0.09186068500000001,012D,2.0987572450000003,1ADD,0.696126985,08E9,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 00:57:25.623,1,FALSE,0,0.09643846,013C,2.0969261350000004,1AD7,0.6949062450000001,08E5,0.40253901500000006,0527,3.693043685,2F45
2022-04-01 00:57:41.623,1,FALSE,0,0.09369179500000001,0133,2.0987572450000003,1ADD,0.6949062450000001,08E5,0.40284420000000004,0528,3.6939592400000003,2F48
2022-04-01 00:57:57.624,1,FALSE,0,0.09521772,0138,2.0941794700000003,1ACE,0.694295875,08E3,0.40192864500000003,0525,3.6927385000000004,2F44
2022-04-01 00:58:13.623,1,FALSE,0,0.096133275,013B,2.09662095,1AD6,0.6967373550000001,08EB,0.40253901500000006,0527,3.6927385000000004,2F44
2022-04-01 00:58:29.623,1,FALSE,0,0.09308142500000001,0131,2.0975365050000003,1AD9,0.6976529100000001,08EE,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 00:58:45.624,1,FALSE,0,0.095522905,0139,2.0981468750000003,1ADB,0.69643217,08EA,0.40345457,052A,3.692433315,2F43
2022-04-01 00:59:01.623,1,FALSE,0,0.09582809,013A,2.0963157650000004,1AD5,0.694295875,08E3,0.40253901500000006,0527,3.693043685,2F45
2022-04-01 00:59:17.623,1,FALSE,0,0.096133275,013B,2.10028317,1AE2,0.6958218,08E8,0.40284420000000004,0528,3.6927385000000004,2F44
2022-04-01 00:59:33.624,1,FALSE,0,0.096133275,013B,2.093263915,1ACB,0.69643217,08EA,0.40223383,0526,3.692433315,2F43
2022-04-01 00:59:49.623,1,FALSE,0,0.09338661000000001,0132,2.0889913250000003,1ABD,0.693685505,08E1,0.40192864500000003,0525,3.692433315,2F43
2022-04-01 01:00:05.661,1,FALSE,0,0.09582809,013A,2.09845206,1ADC,0.6979580950000001,08EF,0.40284420000000004,0528,3.6906022050000002,2F3D
2022-04-01 01:00:21.640,1,FALSE,0,0.095522905,0139,2.093874285,1ACD,0.6973477250000001,08ED,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 01:00:37.634,1,FALSE,0,0.09369179500000001,0133,2.0996728,1AE0,0.6952114300000001,08E6,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 01:00:54.648,1,FALSE,0,0.09521772,0138,2.08685503,1AB6,0.6967373550000001,08EB,0.40223383,0526,3.691822945,2F41
2022-04-01 01:01:09.642,1,FALSE,0,0.09521772,0138,2.085939475,1AB3,0.694295875,08E3,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 01:01:25.631,1,FALSE,0,0.09247105500000001,012F,2.0883809550000003,1ABB,0.696126985,08E9,0.403149385,0529,3.6921281300000004,2F42
2022-04-01 01:01:44.638,1,FALSE,0,0.09369179500000001,0133,2.0941794700000003,1ACE,0.693685505,08E1,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 01:01:57.642,1,FALSE,0,0.09521772,0138,2.092653545,1AC9,0.69887365,08F2,0.40223383,0526,3.693043685,2F45
2022-04-01 01:02:14.633,1,FALSE,0,0.095522905,0139,2.0981468750000003,1ADB,0.6958218,08E8,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 01:02:29.634,1,FALSE,0,0.09582809,013A,2.092043175,1AC7,0.69826328,08F0,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 01:02:45.654,1,FALSE,0,0.09430216500000001,0135,2.09601058,1AD4,0.69399069,08E2,0.403149385,0529,3.691822945,2F41
2022-04-01 01:03:02.633,1,FALSE,0,0.09186068500000001,012D,2.0923483600000004,1AC8,0.6949062450000001,08E5,0.40253901500000006,0527,3.693043685,2F45
2022-04-01 01:03:17.626,1,FALSE,0,0.09338661000000001,0132,2.08624466,1AB4,0.6973477250000001,08ED,0.40162346000000004,0524,3.6906022050000002,2F3D
2022-04-01 01:03:33.641,1,FALSE,0,0.09430216500000001,0135,2.0987572450000003,1ADD,0.69399069,08E2,0.40345457,052A,3.6915177600000004,2F40
2022-04-01 01:03:49.624,1,FALSE,0,0.09277624000000001,0130,2.085329105,1AB1,0.6967373550000001,08EB,0.40223383,0526,3.6927385000000004,2F44
2022-04-01 01:04:05.659,1,FALSE,0,0.094912535,0137,2.09784169,1ADA,0.6958218,08E8,0.403149385,0529,3.691822945,2F41
2022-04-01 01:04:21.640,1,FALSE,0,0.09430216500000001,0135,2.0975365050000003,1AD9,0.6967373550000001,08EB,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 01:04:37.636,1,FALSE,0,0.09460735,0136,2.09051725,1AC2,0.69338032,08E0,0.40192864500000003,0525,3.6933488700000003,2F46
2022-04-01 01:04:54.650,1,FALSE,0,0.09369179500000001,0133,2.095705395,1AD3,0.6949062450000001,08E5,0.40223383,0526,3.6921281300000004,2F42
2022-04-01 01:05:09.648,1,FALSE,0,0.09430216500000001,0135,2.0889913250000003,1ABD,0.694295875,08E3,0.40345457,052A,3.6921281300000004,2F42
2022-04-01 01:05:25.633,1,FALSE,0,0.09460735,0136,2.09845206,1ADC,0.6949062450000001,08E5,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 01:05:44.640,1,FALSE,0,0.09369179500000001,0133,2.0896016950000003,1ABF,0.6952114300000001,08E6,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 01:05:57.642,1,FALSE,0,0.09338661000000001,0132,2.1008935400000004,1AE4,0.6976529100000001,08EE,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 01:06:14.634,1,FALSE,0,0.09277624000000001,0130,2.0981468750000003,1ADB,0.6927699500000001,08DE,0.40284420000000004,0528,3.6909073900000005,2F3E
2022-04-01 01:06:29.637,1,FALSE,0,0.09430216500000001,0135,2.090822435,1AC3,0.6949062450000001,08E5,0.40345457,052A,3.6921281300000004,2F42
2022-04-01 01:06:46.623,1,FALSE,0,0.09643846,013C,2.10028317,1AE2,0.6958218,08E8,0.403149385,0529,3.691212575,2F3F
2022-04-01 01:07:02.634,1,FALSE,0,0.09399698000000001,0134,2.0871602150000004,1AB7,0.6955166150000001,08E7,0.40223383,0526,3.691822945,2F41
2022-04-01 01:07:17.631,1,FALSE,0,0.09277624000000001,0130,2.093874285,1ACD,0.6949062450000001,08E5,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 01:07:33.651,1,FALSE,0,0.09399698000000001,0134,2.104860945,1AF1,0.694295875,08E3,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:07:49.625,1,FALSE,0,0.095522905,0139,2.09784169,1ADA,0.6946010600000001,08E4,0.40162346000000004,0524,3.691212575,2F3F
2022-04-01 01:08:05.658,1,FALSE,0,0.095522905,0139,2.08990688,1AC0,0.696126985,08E9,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 01:08:21.638,1,FALSE,0,0.09399698000000001,0134,2.1033350200000003,1AEC,0.69643217,08EA,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 01:08:37.636,1,FALSE,0,0.09430216500000001,0135,2.092653545,1AC9,0.6955166150000001,08E7,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 01:08:54.641,1,FALSE,0,0.094912535,0137,2.103640205,1AED,0.6970425400000001,08EC,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 01:09:09.646,1,FALSE,0,0.09521772,0138,2.09906243,1ADE,0.6958218,08E8,0.40223383,0526,3.691822945,2F41
2022-04-01 01:09:25.632,1,FALSE,0,0.09521772,0138,2.095095025,1AD1,0.69399069,08E2,0.40284420000000004,0528,3.6909073900000005,2F3E
2022-04-01 01:09:44.640,1,FALSE,0,0.09125031500000001,012B,2.0865498450000004,1AB5,0.694295875,08E3,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 01:09:57.642,1,FALSE,0,0.09399698000000001,0134,2.09112762,1AC4,0.69338032,08E0,0.40375975500000005,052B,3.691212575,2F3F
2022-04-01 01:10:14.634,1,FALSE,0,0.09460735,0136,2.0935691000000003,1ACC,0.6949062450000001,08E5,0.403149385,0529,3.6906022050000002,2F3D
2022-04-01 01:10:29.633,1,FALSE,0,0.09430216500000001,0135,2.104860945,1AF1,0.6955166150000001,08E7,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 01:10:45.649,1,FALSE,0,0.09216587000000001,012E,2.09723132,1AD8,0.6970425400000001,08EC,0.40284420000000004,0528,3.693043685,2F45
2022-04-01 01:11:02.634,1,FALSE,0,0.096133275,013B,2.103640205,1AED,0.6958218,08E8,0.40345457,052A,3.6921281300000004,2F42
2022-04-01 01:11:17.629,1,FALSE,0,0.095522905,0139,2.0996728,1AE0,0.694295875,08E3,0.40223383,0526,3.6921281300000004,2F42
2022-04-01 01:11:35.626,1,FALSE,0,0.09430216500000001,0135,2.100588355,1AE3,0.6927699500000001,08DE,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 01:11:49.625,1,FALSE,0,0.096133275,013B,2.101809095,1AE7,0.696126985,08E9,0.40253901500000006,0527,3.6927385000000004,2F44
2022-04-01 01:12:05.658,1,FALSE,0,0.09308142500000001,0131,2.0947898400000002,1AD0,0.6946010600000001,08E4,0.40284420000000004,0528,3.6927385000000004,2F44
2022-04-01 01:12:21.638,1,FALSE,0,0.09430216500000001,0135,2.0929587300000003,1ACA,0.6952114300000001,08E6,0.403149385,0529,3.691212575,2F3F
2022-04-01 01:12:37.636,1,FALSE,0,0.09643846,013C,2.1066920550000003,1AF7,0.6967373550000001,08EB,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 01:12:54.643,1,FALSE,0,0.09399698000000001,0134,2.09845206,1ADC,0.6970425400000001,08EC,0.40223383,0526,3.6909073900000005,2F3E
2022-04-01 01:13:09.637,1,FALSE,0,0.096743645,013D,2.0963157650000004,1AD5,0.6946010600000001,08E4,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 01:13:25.633,1,FALSE,0,0.09399698000000001,0134,2.099977985,1AE1,0.6955166150000001,08E7,0.403149385,0529,3.692433315,2F43
2022-04-01 01:13:44.642,1,FALSE,0,0.09369179500000001,0133,2.10638687,1AF6,0.694295875,08E3,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 01:13:57.646,1,FALSE,0,0.094912535,0137,2.093874285,1ACD,0.6970425400000001,08EC,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 01:14:14.632,1,FALSE,0,0.09521772,0138,2.1118802000000003,1B08,0.69826328,08F0,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 01:14:29.633,1,FALSE,0,0.09369179500000001,0133,2.0917379900000004,1AC6,0.6952114300000001,08E6,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 01:14:45.656,1,FALSE,0,0.09582809,013A,2.09112762,1AC4,0.6967373550000001,08EB,0.40223383,0526,3.691212575,2F3F
2022-04-01 01:15:02.632,1,FALSE,0,0.09338661000000001,0132,2.0996728,1AE0,0.696126985,08E9,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 01:15:17.625,1,FALSE,0,0.09247105500000001,012F,2.093263915,1ACB,0.6955166150000001,08E7,0.40223383,0526,3.691822945,2F41
2022-04-01 01:15:33.643,1,FALSE,0,0.09369179500000001,0133,2.09723132,1AD8,0.69338032,08E0,0.40253901500000006,0527,3.6906022050000002,2F3D
2022-04-01 01:15:49.623,1,FALSE,0,0.096133275,013B,2.0929587300000003,1ACA,0.69399069,08E2,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:16:05.657,1,FALSE,0,0.095522905,0139,2.08868614,1ABC,0.6955166150000001,08E7,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 01:16:21.631,1,FALSE,0,0.095522905,0139,2.09662095,1AD6,0.6952114300000001,08E6,0.40223383,0526,3.6909073900000005,2F3E
2022-04-01 01:16:37.634,1,FALSE,0,0.09369179500000001,0133,2.095095025,1AD1,0.694295875,08E3,0.40192864500000003,0525,3.691212575,2F3F
2022-04-01 01:16:54.650,1,FALSE,0,0.094912535,0137,2.09845206,1ADC,0.6955166150000001,08E7,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:17:09.637,1,FALSE,0,0.09430216500000001,0135,2.10638687,1AF6,0.694295875,08E3,0.40253901500000006,0527,3.6927385000000004,2F44
2022-04-01 01:17:25.631,1,FALSE,0,0.09369179500000001,0133,2.0917379900000004,1AC6,0.6952114300000001,08E6,0.403149385,0529,3.691822945,2F41
2022-04-01 01:17:44.640,1,FALSE,0,0.09399698000000001,0134,2.0844135500000003,1AAE,0.69399069,08E2,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:17:57.642,1,FALSE,0,0.095522905,0139,2.101198725,1AE5,0.6970425400000001,08EC,0.40192864500000003,0525,3.6906022050000002,2F3D
2022-04-01 01:18:14.633,1,FALSE,0,0.095522905,0139,2.091432805,1AC5,0.6955166150000001,08E7,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 01:18:29.634,1,FALSE,0,0.096133275,013B,2.0975365050000003,1AD9,0.6952114300000001,08E6,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 01:18:46.620,1,FALSE,0,0.09521772,0138,2.11493205,1B12,0.6958218,08E8,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 01:19:02.633,1,FALSE,0,0.09338661000000001,0132,2.0917379900000004,1AC6,0.6946010600000001,08E4,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 01:19:17.628,1,FALSE,0,0.09399698000000001,0134,2.0963157650000004,1AD5,0.69399069,08E2,0.40284420000000004,0528,3.6927385000000004,2F44
2022-04-01 01:19:34.658,1,FALSE,0,0.09430216500000001,0135,2.0963157650000004,1AD5,0.6946010600000001,08E4,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 01:19:49.624,1,FALSE,0,0.09369179500000001,0133,2.1054713150000004,1AF3,0.6949062450000001,08E5,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 01:20:05.653,1,FALSE,0,0.09308142500000001,0131,2.0947898400000002,1AD0,0.6946010600000001,08E4,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:20:21.644,1,FALSE,0,0.09369179500000001,0133,2.0941794700000003,1ACE,0.6970425400000001,08EC,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 01:20:37.636,1,FALSE,0,0.09430216500000001,0135,2.101809095,1AE7,0.6949062450000001,08E5,0.40223383,0526,3.693043685,2F45
2022-04-01 01:20:54.640,1,FALSE,0,0.095522905,0139,2.08807577,1ABA,0.696126985,08E9,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 01:21:09.638,1,FALSE,0,0.09277624000000001,0130,2.09723132,1AD8,0.6949062450000001,08E5,0.40253901500000006,0527,3.6906022050000002,2F3D
2022-04-01 01:21:25.632,1,FALSE,0,0.09369179500000001,0133,2.0987572450000003,1ADD,0.6967373550000001,08EB,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 01:21:44.638,1,FALSE,0,0.09460735,0136,2.08807577,1ABA,0.6949062450000001,08E5,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 01:21:57.644,1,FALSE,0,0.096133275,013B,2.0981468750000003,1ADB,0.6930751350000001,08DF,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 01:22:14.635,1,FALSE,0,0.09277624000000001,0130,2.090822435,1AC3,0.696126985,08E9,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 01:22:29.633,1,FALSE,0,0.09338661000000001,0132,2.102419465,1AE9,0.694295875,08E3,0.40253901500000006,0527,3.6933488700000003,2F46
2022-04-01 01:22:46.623,1,FALSE,0,0.09430216500000001,0135,2.09662095,1AD6,0.6970425400000001,08EC,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:23:02.634,1,FALSE,0,0.09430216500000001,0135,2.0963157650000004,1AD5,0.6946010600000001,08E4,0.40223383,0526,3.691822945,2F41
2022-04-01 01:23:17.629,1,FALSE,0,0.096133275,013B,2.1008935400000004,1AE4,0.6946010600000001,08E4,0.40223383,0526,3.693043685,2F45
2022-04-01 01:23:33.649,1,FALSE,0,0.09521772,0138,2.0987572450000003,1ADD,0.6952114300000001,08E6,0.40223383,0526,3.693043685,2F45
2022-04-01 01:23:49.625,1,FALSE,0,0.09430216500000001,0135,2.09662095,1AD6,0.694295875,08E3,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 01:24:06.639,1,FALSE,0,0.09460735,0136,2.0889913250000003,1ABD,0.694295875,08E3,0.40223383,0526,3.6921281300000004,2F42
2022-04-01 01:24:21.641,1,FALSE,0,0.09369179500000001,0133,2.0871602150000004,1AB7,0.696126985,08E9,0.40223383,0526,3.691822945,2F41
2022-04-01 01:24:37.636,1,FALSE,0,0.09704883,013E,2.092043175,1AC7,0.6958218,08E8,0.40284420000000004,0528,3.6927385000000004,2F44
2022-04-01 01:24:54.643,1,FALSE,0,0.09460735,0136,2.1021142800000003,1AE8,0.6973477250000001,08ED,0.40223383,0526,3.6927385000000004,2F44
2022-04-01 01:25:09.647,1,FALSE,0,0.09338661000000001,0132,2.101809095,1AE7,0.6958218,08E8,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 01:25:25.633,1,FALSE,0,0.09216587000000001,012E,2.101809095,1AE7,0.69399069,08E2,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 01:25:44.640,1,FALSE,0,0.09460735,0136,2.114016495,1B0F,0.6949062450000001,08E5,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 01:25:57.642,1,FALSE,0,0.094912535,0137,2.09662095,1AD6,0.6955166150000001,08E7,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 01:26:14.634,1,FALSE,0,0.09582809,013A,2.0917379900000004,1AC6,0.6973477250000001,08ED,0.40192864500000003,0525,3.691822945,2F41
2022-04-01 01:26:29.637,1,FALSE,0,0.094912535,0137,2.09662095,1AD6,0.6967373550000001,08EB,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 01:26:46.622,1,FALSE,0,0.09430216500000001,0135,2.101198725,1AE5,0.696126985,08E9,0.40223383,0526,3.691212575,2F3F
2022-04-01 01:27:02.634,1,FALSE,0,0.09338661000000001,0132,2.0935691000000003,1ACC,0.6952114300000001,08E6,0.40223383,0526,3.6921281300000004,2F42
